date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/06/2014 13:57:00	new sample	BR-FL	50	1.0	       5.75e+005	BR-FL/BR	 34.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 13:58:26	new sample	BR	83	1.0	       9.25e+005	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:58:26	new sample	FL	73	1.0	       7.98e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 13:58:26	new sample	BR-FL	10	1.0	       1.27e+005	BR-FL/BR	 13.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:00:13	new sample	BR	77	1.0	       8.56e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:00:13	new sample	FL	87	1.0	       9.51e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:00:13	new sample	BR-FL	-10	1.0	      -9.57e+004	BR-FL/BR	-11.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:02:02	new sample	BR	140	1.0	       1.55e+006	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:02:02	new sample	FL	88	1.0	       9.59e+005	  	  	  3.8	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:02:02	new sample	BR-FL	52	1.0	       5.94e+005	BR-FL/BR	 38.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:03:39	new sample	BR	157	1.0	       1.75e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:03:39	new sample	FL	96	1.0	       1.05e+006	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:03:39	new sample	BR-FL	61	1.0	       6.96e+005	BR-FL/BR	 39.9%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:09:31	new sample	BR	65	1.0	       7.22e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:09:31	new sample	FL	47	1.0	       5.16e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:09:31	new sample	BR-FL	18	1.0	       2.06e+005	BR-FL/BR	 28.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:11:22	new sample	BR	140	1.0	       1.56e+006	  	  	  6.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:11:22	new sample	FL	79	1.0	       8.63e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:11:22	new sample	BR-FL	61	1.0	       6.94e+005	BR-FL/BR	 44.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:13:10	new sample	BR	145	1.0	       1.62e+006	  	  	  6.7	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:13:10	new sample	FL	49	1.0	       5.40e+005	  	  	  5.3	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:13:10	new sample	BR-FL	96	1.0	       1.08e+006	BR-FL/BR	 66.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:14:29	new sample	BR	142	1.0	       1.58e+006	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:14:29	new sample	FL	77	1.0	       8.44e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:14:29	new sample	BR-FL	65	1.0	       7.36e+005	BR-FL/BR	 46.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:16:03	new sample	BR	110	1.0	       1.22e+006	  	  	  5.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:16:03	new sample	FL	72	1.0	       7.88e+005	  	  	  4.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:16:03	new sample	BR-FL	38	1.0	       4.28e+005	BR-FL/BR	 35.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:17:33	new sample	BR	116	1.0	       1.29e+006	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:17:33	new sample	FL	87	1.0	       9.49e+005	  	  	  3.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:17:33	new sample	BR-FL	29	1.0	       3.43e+005	BR-FL/BR	 26.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:19:28	new sample	BR	104	1.0	       1.15e+006	  	  	  5.9	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:19:28	new sample	FL	82	1.0	       8.92e+005	  	  	  3.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:19:28	new sample	BR-FL	22	1.0	       2.60e+005	BR-FL/BR	 22.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:20:56	new sample	BR	78	1.0	       8.67e+005	  	  	  6.2	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:20:56	new sample	FL	76	1.0	       8.29e+005	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:20:56	new sample	BR-FL	2	1.0	       3.75e+004	BR-FL/BR	  4.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:22:25	new sample	BR	113	1.0	       1.25e+006	  	  	  6.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:22:25	new sample	FL	102	1.0	       1.11e+006	  	  	  4.0	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:22:25	new sample	BR-FL	11	1.0	       1.39e+005	BR-FL/BR	 11.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/06/2014 14:23:50	new sample	BR	136	1.0	       1.50e+006	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/06/2014 14:23:50	new sample	FL	98	1.0	       1.07e+006	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
