date time	sample name	count type	cell count	dilution factor	concentration	result type	result	mean diameter	assay type	cell type
06/05/2014 10:18:00	new sample	BR	64	1.0	       7.14e+005	  	  	  6.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:18:00	new sample	FL	61	1.0	       6.72e+005	  	  	  5.2	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:18:00	new sample	BR-FL	3	1.0	       4.13e+004	BR-FL/BR	  5.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:19:41	new sample	BR	58	1.0	       6.52e+005	  	  	  7.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:19:41	new sample	FL	33	1.0	       3.65e+005	  	  	  5.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:19:41	new sample	BR-FL	25	1.0	       2.86e+005	BR-FL/BR	 44.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:21:08	new sample	BR	53	1.0	       5.90e+005	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:21:08	new sample	FL	44	1.0	       4.82e+005	  	  	  4.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:21:08	new sample	BR-FL	9	1.0	       1.08e+005	BR-FL/BR	 18.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:22:48	new sample	BR	78	1.0	       8.63e+005	  	  	  5.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:22:48	new sample	FL	51	1.0	       5.60e+005	  	  	  4.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:22:48	new sample	BR-FL	27	1.0	       3.02e+005	BR-FL/BR	 35.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:24:14	new sample	BR	47	1.0	       5.21e+005	  	  	  5.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:24:14	new sample	FL	57	1.0	       6.26e+005	  	  	  4.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:24:14	new sample	BR-FL	-10	1.0	      -1.05e+005	BR-FL/BR	-20.2%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:26:01	new sample	BR	56	1.0	       6.24e+005	  	  	  6.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:26:01	new sample	FL	57	1.0	       6.25e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:26:01	new sample	BR-FL	-1	1.0	      -1.96e+003	BR-FL/BR	 -0.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:27:56	new sample	BR	79	1.0	       8.82e+005	  	  	  6.8	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:27:56	new sample	FL	6	1.0	       7.06e+004	  	  	 13.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:27:56	new sample	BR-FL	73	1.0	       8.11e+005	BR-FL/BR	 92.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:29:03	new sample	BR	100	1.0	       1.11e+006	  	  	  5.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:29:03	new sample	FL	66	1.0	       7.19e+005	  	  	  3.7	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:29:03	new sample	BR-FL	34	1.0	       3.88e+005	BR-FL/BR	 35.1%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:37:17	new sample	BR	73	1.0	       8.11e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:37:17	new sample	FL	55	1.0	       6.06e+005	  	  	  5.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:37:17	new sample	BR-FL	18	1.0	       2.05e+005	BR-FL/BR	 25.3%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:39:07	new sample	BR	0	1.0	       0.00e+000	  	  	  0.0	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:39:07	new sample	FL	62	1.0	       6.77e+005	  	  	  4.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:39:07	new sample	BR-FL	-62	1.0	      -6.77e+005	BR-FL/BR	  0.0%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:40:55	new sample	BR	75	1.0	       8.26e+005	  	  	  5.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:40:55	new sample	FL	57	1.0	       6.24e+005	  	  	  4.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:40:55	new sample	BR-FL	18	1.0	       2.02e+005	BR-FL/BR	 24.5%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:42:37	new sample	BR	76	1.0	       8.46e+005	  	  	  6.4	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:42:37	new sample	FL	58	1.0	       6.37e+005	  	  	  4.9	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:42:37	new sample	BR-FL	18	1.0	       2.08e+005	BR-FL/BR	 24.6%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:44:13	new sample	BR	75	1.0	       8.29e+005	  	  	  5.5	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:44:13	new sample	FL	66	1.0	       7.22e+005	  	  	  4.3	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:44:13	new sample	BR-FL	9	1.0	       1.06e+005	BR-FL/BR	 12.8%	 	Feeding Trial 1 SS_low conc	Algae RC

06/05/2014 10:45:46	new sample	BR	71	1.0	       7.88e+005	  	  	  6.1	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:45:46	new sample	FL	48	1.0	       5.27e+005	  	  	  4.6	Feeding Trial 1 SS_low conc	Algae RC
06/05/2014 10:45:46	new sample	BR-FL	23	1.0	       2.62e+005	BR-FL/BR	 33.2%	 	Feeding Trial 1 SS_low conc	Algae RC

